sut_code,description_tr,category,retired_at
P619927,Normal vajinal ilk doğum (Çoğul gebelik),surgical,
P619929,Sezaryen (Çoğul gebelik),surgical,
P619930,Sezaryen,surgical,
P619940,Amniyoinfüzyon,surgical,
P619950,Amniyosentez,surgical,
P619960,Fetal kan numunesi (Kordosentez),surgical,
P619970,Fetosid,surgical,
P619980,İntrauterin cerrahi,surgical,
P619981,Fetal cerrahi ile spina bifida onarımı,surgical,
P619990,İntrauterin transfüzyon,surgical,
P620000,Korion villus alınması,surgical,
P620010,McDonald-Schirodkar,surgical,
P620020,Bartholin kisti çıkarılması,surgical,
P620050,Endometriyal biyopsi,surgical,
P620060,İmperfore himen açılması,surgical,
P620070,Kolpotomi,surgical,
P620090,Labiyal füzyon açılması,surgical,
P620101,Bumm küretaj,surgical,
P620110,Servikal biyopsi,surgical,
P620120,Servikal biyopsi ve tanısal küretaj,surgical,
P620130,Servikal koterizasyon,surgical,
P620140,Servikal polip çıkarılması,surgical,
P620150,Servikal polipektomi ve tanısal küretaj,surgical,
P620160,"Terapötik küretaj, teşhis ve tedavi amaçlı",surgical,
P620200,Anal sfinkter yetmezliği operasyonu,surgical,
P620220,"Bartholin kisti koterizasyonu, gümüş nitrat ile",surgical,
P620230,Gartner veya inklüzyon kisti eksizyonu,surgical,
P620240,Kolposkopi,surgical,
P620250,Kondilom koterizasyonu,surgical,
P620260,Konizasyon operasyonu,surgical,
P620270,LEEP operasyonu,surgical,
P620280,Mancherster-Fothergill operasyonu,surgical,
P620290,Pelvis apsesinin vajinal yolla drenajı,surgical,
P620300,Perinoplasti,surgical,
P620310,Rektosel,surgical,
P620320,Servikal stump çıkarılması,surgical,
P620321,Servikosakropeksi,surgical,
P620330,Sistorektosel operasyonu,surgical,
P620340,Sistosel operasyonu,surgical,
P620350,Skinning vulvektomi,surgical,
P620360,Stumdorf operasyonu,surgical,
P620370,Tıbbi nedenli tahliye (10 hafta ve daha üstü),surgical,
P620380,Dilatasyon ve kürtaj (10 haftadan küçük),surgical,
P620390,Üretral karunkül operasyonu,surgical,
P620400,Üretral kist operasyonu,surgical,
P620410,"Vajen darlığının genişletilmesi, cerrahi",surgical,
P620411,Vajene doğmuş myomun çıkarılması,surgical,
P620419,Vajinal histerektomi,surgical,
P620420,Vajinal histerektomi rektosel operasyonu,surgical,
P620421,Vajinal histerektomi ve sistosel operasyonu,surgical,
P620430,Vajinal histerektomi ve salpingoooferektomi (Tek veya iki taraf),surgical,
P620440,Vajinal histerektomi ve sistorektosel operasyonu,surgical,
P620450,Vajinal yolla enterosel tamiri,surgical,
P620460,Vajinektomi,surgical,
P620461,Klitoroplasti,surgical,
P620462,Labioplasti,surgical,
P620470,"Vajina rekonstrüksiyonu, deri grefti ile",surgical,
P620480,"Vajina rekonstrüksiyonu, deri flepleri ile",surgical,
P620490,"Vajina rekonstrüksiyonu, barsak segmenti transferi ile",surgical,
P620500,Baldy Webster suspansiyon,surgical,
P620510,Dış gebelik operasyonu,surgical,
P620520,Endometriyoma ve endometriyozis operasyonu,surgical,
P620530,"Histerektomi, abdomial (TAH)",surgical,
P620540,"Histerektomi ile birlikte salpingo-ooferektomi, abdomial (TAH+USO veya TAH+BSO)",surgical,
P620560,Tüp ligasyonu,surgical,
P620570,Myomektomi,surgical,
P620580,Ooferektomi (Tek veya iki taraf),surgical,
P620590,Over transpozisyonu,surgical,
P620591,Over detorsiyonu,surgical,
P620600,Overyel veya paraoveryel kist eksizyonu,surgical,
P620610,Over Wedge rezeksiyon (Tek taraf veya iki taraf),surgical,
P620620,Postpartum tüp ligasyonu,surgical,
P620630,Salpingo-ooferektomi (Tek taraf veya iki taraf),surgical,
P620640,Salpinjektomi (Tek taraf veya iki taraf),surgical,
P620650,Sterilizasyon operasyonları,surgical,
P620660,Subtotal histerektomi,surgical,
P620661,Subtotal histerektomi ve salpingooforektomi (Tek taraf veya iki taraf),surgical,
P620662,Uterus perforasyonunun / rüptürasyonunun onarımı,surgical,
P620670,Uterosakral ligamentin kısaltılması,surgical,
P620680,Abdominal ve kombine entorosel tamiri,surgical,
P620690,Burch operasyonu,surgical,
P620701,Debulking ameliyatı,surgical,
P620710,Double needle operasyonu,surgical,
P620720,Hipogastrik arter ligasyonu,surgical,
P620730,Kuldoplasti,surgical,
P620740,Laparoskopik histerektomi,surgical,
P620750,Lash operasyonu,surgical,
P620760,Le Forte operasyonu (Kolpokleizis),surgical,
P620770,Marshall- Marchetti Kranz operasyonu,surgical,
P620771,Paravajinal onarım,surgical,
P620780,Pereyra operasyonu,surgical,
P620790,Periaortik pelvik lenf diseksiyonu,surgical,
P620800,Postoperatif cuff prolapsus tamiri (Abdominal fasiyal suspansiyon ile kolpopleksi),surgical,
P620810,Vajinal sakrospinoz ligamentopeksi,surgical,
P620820,Presakral nörektomi,surgical,
P620821,Promontofiksasyon,surgical,
P620830,Radikal anterior rezeksiyon,surgical,
P620840,Radikal posterior rezeksiyon,surgical,
P620850,Radikal vulvektomi,surgical,
P620860,Raz operasyonu,surgical,
P620870,Rektovajinal fistül,surgical,
P620880,Richardson kompozit operasyonu,surgical,
P620890,Sakrokolpopeksi,surgical,
P620900,Shauta Emerichh operasyonu,surgical,
P620910,Sling operasyonu (IVS-TVT dahil),surgical,
P620920,Total pelvik rezeksiyon,surgical,
P620921,Transobturator tape uygulaması,surgical,
P620940,Vulvektomi,surgical,
P620950,Wertheim ameliyatı (Radikal histerektomi),surgical,
P620951,Radikal parametrektomi,surgical,
P620960,William Dolores suspansiyon,surgical,
P620970,"Histeroskopi, diyagnostik",surgical,
P620980,"Histeroskopi, operatif",surgical,
P620990,"Laparoskopi, tanısal",surgical,
P621000,İnfertilitede laparoskopik cerrahi,surgical,
P621010,"Metroplasti, her biri",surgical,
P621020,"Mikrocerrahi ile miyomektomi, her biri",surgical,
P621030,Tubaplasti,surgical,
P621040,Vajinal rekonstrüksiyon (Mc Indoe),surgical,
P621043,Sağlam çocuk doğmasına yönelik invitro fertilizasyon (IVF),surgical,
P621044,Kök hücre vericisi kardeş doğmasına yönelik invitro fertilizasyon (İVF),surgical,
P621045,İnvitro fertilizasyon (İVF),surgical,
P621046,Freezing işlemi uygulanan embriyonun transferi,surgical,
P621050,Ekspoze olmuş penil implantın çıkarılması,surgical,
P621060,Ekspoze olmuş penil implantın üzerinin örtülmesi,surgical,
P621070,Fimozis açılması,surgical,
P621071,Sünnet,surgical,
P621080,Korpus kavernozum drenajı (Priapismus),surgical,
P621090,Meatotomi,surgical,
P621100,Mikrocerrahi ile penis rekonstrüksiyonu ve penil implant yerleştirilmesi,surgical,
P621110,Parafimozis redüksiyonu,surgical,
P621120,"Penektomi, parsiyel",surgical,
P621130,Penil dorsal ven ligasyonu,surgical,
P621140,Penil fraktür onarımı,surgical,
P621150,Penil plikasyon,surgical,
P621160,Çok parçalı penil protezin çıkarılması,surgical,
P621170,Tek parçalı penil protezin çıkarılması,surgical,
P621180,Çok parçalı penil protez implantasyonu,surgical,
P621190,Tek parçalı penil protez implantasyonu,surgical,
P621200,Penil revaskülarizasyon,surgical,
P621210,"Penis rekonstrüksiyonu, mikrocerrahi gerektiren bir teknik ile",surgical,
P621220,"Penis rekonstrüksiyonu, rejyonel flep ile",surgical,
P621230,Penis replantasyonu,surgical,
P621240,Penis uzatma,surgical,
P621250,Peyronie plak eksizyonu,surgical,
P621260,"Peyronie plak eksizyonu, greft ile",surgical,
P621270,Radikal penektomi,surgical,
P621280,Rejyonel flep ile penis rekonstrüksiyonu ve penil protez implantasyonu,surgical,
P621290,Safeno-kavernozal şant (Priapismus),surgical,
P621300,Spongio-kavernozal şant (Priapismus),surgical,
P621310,Prostat apsesinin perineal drenajı,surgical,
P621320,"Prostat iğne biyopsisi, çoklu",surgical,
P621330,"Prostat iğne biyopsisi, ultrason kılavuzluğunda, çoklu",surgical,
P621340,"Prostat kanserinde laparoskopik lenfadenektomi, iki taraf",surgical,
P621360,Prostata lazer tedavisi,surgical,
P621380,Prostata TUNA,surgical,
P621390,"Prostatektomi, unipolar TUR",surgical,
P621391,"Prostatektomi, bipolar TUR",surgical,
P621400,"Prostatektomi, açık",surgical,
P621410,"Prostatektomi, radikal",surgical,
P621420,Transüretral prostat insizyonu,surgical,
P621430,İntraprostatik stent yerleştirilmesi,surgical,
P621440,Ejakülatör kanal rezeksiyonu,surgical,
P621450,Epididim kisti eksizyonu,surgical,
P621460,Epididimektomi,surgical,
P621470,Fournier gangreni için debritman,surgical,
P621480,Funiküler kist eksizyonu,surgical,
P621490,Hematoselektomi,surgical,
P621500,Hemiskrotektomi,surgical,
P621510,"Hidroselektomi, tek taraf",surgical,
P621520,Hidroselektomi ve herniyoplasti,surgical,
P621530,İnguinal eksplorasyon,surgical,
P621540,"İnguinal orşiyektomi, tek taraf",surgical,
P621550,İnmemiş testis cerrahisi,surgical,
P621560,"İnmemiş testis cerrahisi iki taraf, herni onarımı iki taraf",surgical,
P621570,"İnmemiş testis cerrahisi iki taraf, herni onarımı tek taraf",surgical,
P621580,"İnmemiş testis cerrahisi tek taraf, herni onarımı iki taraf",surgical,
P621590,Kord eksizyonu,surgical,
P621600,Laparoskopik ektopik testis araştırılması,surgical,
P621610,Laparoskopik orşiyopeksi,surgical,
P621620,Mikrocerrahi epididimal sperm aspirasyonu,surgical,
P621630,Perkütan epididimal sperm aspirasyonu,surgical,
P621640,Ön üretradan papillom koterizasyonu,surgical,
P621650,Seminal vezikülektomi,surgical,
P621651,"Skrotal orşiyektomi, tek taraf",surgical,
P621652,"Skrotal orşiyektomi, iki taraf",surgical,
P621660,Spermatoselektomi,surgical,
P621670,"Testiküler fiksasyon, iki taraf",surgical,
P621680,"Testiküler fiksasyon, tek taraf",surgical,
P621690,Testiküler sperm ekstraksiyonu (TESE),surgical,
P621700,"Testis biyopsileri, açık (Tek, bilateral)",surgical,
P621710,"Testis detorsiyonu, açık",surgical,
P621720,"Testis detorsiyonu, kapalı",surgical,
P621730,Testis protezi yerleştirilmesi,surgical,
P621740,"Varikoselektomi, tek taraf",surgical,
P621770,"Varikoselektomi, iki taraf",surgical,
P621780,Vazektomi,surgical,
P621790,Vazoepididimostomi,surgical,
P621800,Vazovazostomi,surgical,
P700640,"Geçici transvenöz kalp pili; atriyal veya ventriküler, ilk işlem",surgical,
P700650,"Geçici kalp pili elektrotunun yeniden yerleştirilmesi, her bir uygulama",surgical,
P700660,"Kalıcı kalp pili takılması, atriyal veya ventriküler, ilk işlem",surgical,
P700670,"Kalıcı kalp pili takılması, atriyoventriküler",surgical,
P700680,"Kalıcı kalp pili takılması biventriküler, 3 elektrotlu",surgical,
P700690,"Kalıcı kalp pili değiştirilmesi, jeneratör",surgical,
P700692,Kalıcı kalp pili elektrotu değiştirilmesi,surgical,
P700700,"ICD (Implantable Cardioverter Defibrillator) takılması, tek elektrot",surgical,
P700710,"ICD (Implantable Cardioverter Defibrillator) takılması, iki elektrot",surgical,
P700711,ICD tek elektrot revizyonu,surgical,
P700712,ICD iki elektrot revizyonu,surgical,
P700713,ICD üç elektrot revizyonu,surgical,
P700714,ICD tek elektrot çıkarılması,surgical,
P700715,ICD iki elektrot çıkarılması,surgical,
P700716,ICD üç elektrot çıkarılması,surgical,
P700717,ICD tek elektrot değiştirilmesi,surgical,
P700718,ICD iki elektrot değiştirilmesi,surgical,
P700719,ICD üç elektrot değiştirilmesi,surgical,
P700720,ICD batarya değiştirilmesi,surgical,
P700721,ICD elektrot/elektrotlarının ekstraksiyon cihazı ile değiştirilmesi,surgical,
P700722,ICD elektrot/elektrotlarının ekstraksiyon cihazı ile çıkarılması,surgical,
P700723,ICD batarya ve elektrotlarının (tüm sistemin) çıkarılması,surgical,
P700724,ICD batarya ve elektrotlarının (tüm sistemin) ekstraksiyon cihazı ile çıkarılması,surgical,
P700730,"Biventriküler ICD takılması, üç elektrot",surgical,
P700731,Kalıcı kalp pili lead çıkarılması,surgical,
P700732,Pil cebinin revizyonu ve relokasyonu,surgical,
P700733,ICD cebinin revizyonu ve relokasyonu,surgical,
P700740,Sağ kalp kateterizasyonu,surgical,
P700750,Endomiyokardiyal biyopsi,surgical,
P700760,Sol kalp kateterizasyonu,surgical,
P700770,Transseptal sol kalp kateterizasyonu,surgical,
P700780,Sağ ve sol kalp kateterizasyonu,surgical,
P700800,Kardiyak debi ve indeks ölçümü,surgical,
P700801,Pulmoner vasküler reaktivite değerlendirilmesi,surgical,
P700810,Selektif koroner anjiyografi,surgical,
P700811,Basınç veya Doppler teli ile intrakoroner hemodinamik çalışma,surgical,
P700820,Selektif koroner anjiyografi ve ventrikülografi ve/veya aortografi,surgical,
P700830,Selektif sağ-sol koroner anjiyografi ve by-pass kontrolü,surgical,
P700840,"Selektif koroner anjiyografi, sağ ve sol kalp kateterizasyonu",surgical,
P700841,Asiyanotik doğumsal kalp hastalığında tanısal kalp kateterizasyonu,surgical,
P700842,Siyanotik doğumsal kalp hastalığında tanısal kalp kateterizasyonu,surgical,
P700843,2 yaş altı doğumsal kalp hastalıklarında tanısal kalp kateterizasyonu,surgical,
P700844,Yenidoğan doğumsal kalp hastalıklarında tanısal kalp kateterizasyonu,surgical,
P700845,Doğumsal kalp hastalıklarında tanısal kalp kateterizasyonu ve selektif koroner anjiyografi,surgical,
P700846,Kardiyak debi ve indeks ölçümü,surgical,
P700847,Pulmoner vasküler reaktivite değerlendirilmesi,surgical,
P700850,"Trombolitik (Fibrinolitik) tedavi, intrakoroner",surgical,
P700860,Trombolitik tedavi (Diğer arterler-pulmoner vb.),surgical,
P700870,"Trombolitik tedavi uygulaması, venöz yoldan",surgical,
P700880,"Perkütan transluminal koroner anjiyoplasti, tek damar (Balon)",surgical,
P700890,"Perkütan transluminal koroner anjiyoplasti, ilave her damar için",surgical,
P700900,"Perkütan transluminal koroner aterektomi, balon anjiyoplasti dahil",surgical,
P700910,"Perkütan transluminal koroner anjiyoplasti ve stent, tek damar",surgical,
P700920,"Perkütan transluminal koroner anjiyoplasti ve stent, ilave her damar için",surgical,
P700921,Perkütan transluminal koroner artere direkt stent,surgical,
P700922,"Perkütan transluminal koroner artere direkt stent, ilave her damar için",surgical,
P700923,"Perkütan transkateter antiembolik filtre uygulaması, balon ve/veya stente ek olarak",surgical,
P700924,Perkütan endovasküler yabancı cisim çıkarılması,surgical,
P700930,"Perkütan balon valvüloplasti, mitral kapak için",surgical,
P700940,"Perkütan balon valvüloplasti, edinsel aort stenozu için",surgical,
P700942,Perkütan perikart sıvısı drenajı (Floroskopi veya ekokardiyografi altında),surgical,
P700943,Perkütan mitral kapak onarımı,surgical,
P700944,Transkateter protez aortik kapak implantasyonu (Replasmanı),surgical,
P700945,Transkateter protez pulmoner kapak implantasyonu (Replasmanı),surgical,
P700946,Paravalvüler leak kapama,surgical,
P700990,"Lazer anjiyoplasti, koroner arter",surgical,
P700991,"Perkütan septal alkol ablasyonu, hipertrofik kardiyomyopatide",surgical,
P700992,Perkütan sol appendiks kapatılması,surgical,
P701000,Perkütan intraaortik balon yerleştirilmesi,surgical,
P701001,Perkütan pulmoner balon valvüloplasti,surgical,
P701002,"Perkütan pulmoner balon valvüloplasti, yenidoğan",surgical,
P701003,Perkütan aort balon valvüloplasti,surgical,
P701004,"Perkütan aort balon valvüloplasti, yenidoğan",surgical,
P701005,"Doğumsal kalp hastalıklarında perkütan balon anjiyoplasti, preoperatif veya postoperatif",surgical,
P701006,"Doğumsal kalp hastalıklarında perkütan balon anjiyoplasti, yenidoğan, preoperatif veya postoperatif",surgical,
P701007,"Doğumsal kalp hastalıklarında perkütan balon anjiyoplasti ve stent uygulaması, preoperatif veya postoperatif",surgical,
P701008,Balon atriyal septostomi,surgical,
P701009,Balon atriyal septoplasti ve septostomi,surgical,
P701010,Temel tanısal elektrofizyolojik çalışma,surgical,
P701011,Transözefajiyal elektrofizyolojik çalışma,surgical,
P701012,Blade atriyal septostomi ve balon septostomi,surgical,
P701013,Perkütan transkateter PDA kapatılması (Ductus oklüzyonu),surgical,
P701014,"Perkütan trans kateter aortopulmoner kollateral, venovenöz kollateral veya arteriyövenöz fistül oklüzyonu",surgical,
P701015,Perkütan transkateter koroner-kameral fistül oklüzyonu,surgical,
P701016,Perkütan transkateter guide-wire ile atretik kapak perforasyonu ve balon valvüloplasti,surgical,
P701017,Perkütan transkateter atretik kapak perforasyonu ve balon valvüloplasti ile duktal stent implantasyonu,surgical,
P701018,Perkütan duktus arteriyozusa stent implantasyonu,surgical,
P701019,Perkütan transkateter device ile ASD veya PFO kapatılması,surgical,
P701021,Perkütan transkateter device ile VSD kapatılması,surgical,
P701022,Periventriküler transkateter device ile VSD kapatılması,surgical,
P701030,"Radyofrekans kateter ile ablasyon, supraventriküler",surgical,
P701031,"Kriyoablasyon, supraventriküler",surgical,
P701040,"Radyofrekans kateter ile ablasyon, ventriküler",surgical,
P701041,"Kriyoablasyon, ventriküler",surgical,
P701050,AV nod ablasyonu,surgical,
P701061,Kompleks haritalama yöntemiyle yapılan RF kateter ablasyonu,surgical,
P701062,"Kriyobalon ile ablasyon, atriyal fibrilasyon, pulmoner ven izolasyonu",surgical,
P701063,Kompleks haritalama yöntemiyle yapılan kriyoablasyon,surgical,
P701064,Kompleks haritalama eşliğinde radyofrekans ablasyon katateri ile yapılan pulmoner ven izolasyonu ile atriyal fibrilasyon ablasyonu,surgical,
P701065,Kompleks haritalama eşliğinde radyofrekans katater ile yapılan sol atriyal taşikardi ablasyonu,surgical,
